PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
200,2025-11-02,3:21:17 PM,8,5,"Tommasini, Austin",14256,Right,SAM_BUL,"Ruckert, Jack",10076628,Left,LSU_TIG,Stretch,5,Bottom,2,1,2,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,91.101906,-0.634094,-2.307496,2095.607723,238.418476,2:00,5.353057,2.688033,6.055822,-21.573332,11.685222,16.627905,2.968435,1.936833,82.508115,-4.73819,0.863526,0.415072,,,,,,,,,,,,-8.646355,8.052171,-2.516682,50,5.293807,4.83767,-132.464669,-2.115828,-17.331839,30.938665,-20.521822,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,6ae92bac-4403-3b9e-b901-7b4605d5f292,90.303971,,,8.543846,3.336924,3.12473,-1.910132,,,,z3lwlkb8,11/2/2025,21:17.2,2025-11-02T15:21:17.2534994-06:00,2025-11-02T21:21:17.2534994Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Perry, Hayden",1000091983,Right,SAM_BUL,8f51bda4-ae7a-4403-b7ad-697cb4694db3,54.132715,-133.426421,15.469332,5.349664,-1.477892,-10.260911,-2.675439,5.376444,-8.66592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.839198,,3.023834,,,,,2.984855,5.623653,-0.173891,,,,-305.406163,107.336357,-5.135162,-200.549249,108.468884,-14.107929,18.699722,-10.701809,1.516049,,,,,,,,
201,2025-11-02,3:21:40 PM,8,6,"Tommasini, Austin",14256,Right,SAM_BUL,"Ruckert, Jack",10076628,Left,LSU_TIG,Stretch,5,Bottom,2,2,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,85.9723,-0.513012,-5.455553,2382.902242,292.407125,3:45,5.260202,2.663793,6.05094,-36.255336,2.55695,7.611841,1.764155,-1.766824,75.633712,-7.486551,-3.988,0.44839,,,,,,,,,,,,-5.689506,4.004407,-2.242321,50,5.20381,11.659332,-124.267516,-2.112335,-9.656824,35.037125,-29.717852,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,851b2259-a573-3919-8dd7-ce4f187a073e,83.596378,,,10.27784,10.849402,2.883301,1.083209,,,,z3lwlkb8,11/2/2025,21:40.1,2025-11-02T15:21:40.1471301-06:00,2025-11-02T21:21:40.1471301Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Perry, Hayden",1000091983,Right,SAM_BUL,de8f7a0b-44d1-429d-9f6b-feb5c3e10167,54.134498,-125.427817,17.518563,5.257467,-1.128189,-14.858926,-2.633731,11.979131,-4.828412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.302484,,2.514947,,,,,-3.932519,4.821612,3.148225,,,,-193.914814,72.609966,-2.868067,-171.111169,104.588106,-15.259247,12.655438,-3.624105,0.140324,,,,,,,,
202,2025-11-02,3:22:06 PM,8,7,"Tommasini, Austin",14256,Right,SAM_BUL,"Ruckert, Jack",10076628,Left,LSU_TIG,Stretch,5,Bottom,2,3,2,Fastball,Fastball,InPlay,Undefined,LineDrive,Out,1,0,ReportType:HE|Version:1|Revision:0,91.356529,-1.494993,-3.656397,2206.03772,239.456469,2:00,5.448777,2.528301,6.094798,-23.919764,9.06174,14.884649,2.072579,0.382545,83.293996,-6.018111,-0.83038,0.413339,101.6933,11.180621,12.258002,231.091734,107.799809,12.449448,21.88794,197.447116,149.793681,11.471344,1.655884,-8.092098,6.986157,-2.253768,50,5.322386,8.02897,-132.699785,-4.193911,-16.396843,29.353165,-22.533325,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,8007c113-0f14-31ca-958e-23ce0b2a41e3,90.748419,12.551585,1.196433,8.021525,11.206251,3.023197,-0.575334,0.958062,1.971601,-0.398079,z3lwlkb8,11/2/2025,22:06.2,2025-11-02T15:22:06.2143670-06:00,2025-11-02T21:22:06.2143670Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Perry, Hayden",1000091983,Right,SAM_BUL,1880a5f8-da45-4102-8ab9-adced48f8ac3,54.134992,-133.611314,14.676582,5.441758,-3.494165,-11.266662,-2.511005,8.538156,-8.198422,147.157256,-60.059309,152.893693,-8.347048,-22.462739,27.313378,-17.422188,6.388888,-1.254196,0.101136,-13.212468,42.623657,-7.83978,-26.063409,29.020359,-17.603875,6.080272,-1.094651,0.077029,-13.196667,32.580328,-2.11953,-5.312981,6.614761,-4.270451,1.585423,-0.316077,0.026029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,2025-11-02,3:25:34 PM,1,1,"Dathe, Dax",686590,Right,LSU_TIG,"Boykin, Luke ",1000097214,Right,SAM_BUL,Windup,6,Top,0,0,0,Sweeper,Sweeper,StrikeCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,80.704001,0.481174,-0.656977,2736.159174,69.628853,8:15,5.419841,2.436143,6.011275,-38.492988,4.537006,-15.888327,2.657932,0.503601,72.30011,-6.88206,-3.710745,0.472125,,,,,,,,,,,,7.509079,4.914579,-2.377404,50,5.439933,1.761983,-117.287226,-0.025365,11.558847,27.989216,-29.017084,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,38066489-8f20-3467-98b2-a54cd6f1a18a,79.335013,,,8.346559,10.541929,3.642194,-1.046137,,,,z3lwlkb8,11/2/2025,25:34.0,2025-11-02T15:25:33.9600222-06:00,2025-11-02T21:25:33.9600222Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,62d044c5-b38f-4e41-986b-9b058f972751,54.134813,-118.269835,13.994608,5.422942,0.993328,-14.508542,-2.432138,1.35619,5.779424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,2025-11-02,3:25:47 PM,1,2,"Dathe, Dax",686590,Right,LSU_TIG,"Boykin, Luke ",1000097214,Right,SAM_BUL,Windup,6,Top,0,0,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,84.590846,-0.235884,-1.312665,2582.831905,91.458776,9:00,5.678407,2.25907,5.983626,-36.077711,2.140176,-3.247502,2.453467,0.771724,77.681844,-7.047673,-1.928869,0.444943,,,,,,,,,,,,1.239946,3.675256,-2.154062,50,5.642944,2.913027,-123.134197,-1.523507,2.169873,24.608249,-30.270377,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,c1cd65c1-9ec9-342d-a6e6-173d3a718356,84.132865,,,6.857705,2.722955,2.61287,-0.815527,,,,z3lwlkb8,11/2/2025,25:47.2,2025-11-02T15:25:47.2116718-06:00,2025-11-02T21:25:47.2116718Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,fda8f2ab-2e3a-4cbc-acb5-d36dd8434ae8,54.134649,-123.957749,12.304125,5.676979,-0.510464,-15.135188,-2.250336,2.840409,1.084936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,2025-11-02,3:26:03 PM,1,3,"Dathe, Dax",686590,Right,LSU_TIG,"Boykin, Luke ",1000097214,Right,SAM_BUL,Windup,6,Top,0,0,2,Fastball,Fastball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,93.921405,-1.353855,-3.963835,2546.836077,229.110438,1:45,5.809638,1.952424,6.167113,-17.302169,14.159173,10.512392,3.117155,-0.838375,84.759693,-4.642655,-1.961515,0.403701,,,,,,,,,,,,-6.171138,9.344982,-1.657079,50,5.698955,9.121565,-136.324236,-3.762907,-13.066982,33.442091,-16.865494,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,aa0af733-fb47-3dfc-a750-1247201bb793,93.033897,,,9.128095,9.836827,3.756931,0.522904,,,,z3lwlkb8,11/2/2025,26:02.7,2025-11-02T15:26:02.6672830-06:00,2025-11-02T21:26:02.6672830Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,cbdf0516-6a12-4a92-9c3f-b9ed8c764c2c,54.132864,-137.334338,16.721046,5.804919,-3.253493,-8.432747,-1.938552,9.516247,-6.533491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,2025-11-02,3:26:25 PM,1,4,"Dathe, Dax",686590,Right,LSU_TIG,"Boykin, Luke ",1000097214,Right,SAM_BUL,Windup,6,Top,0,0,2,Sinker,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,94.610164,-0.389566,-2.969481,2527.392924,229.543897,1:45,5.669412,2.121511,6.205119,-23.251667,7.575612,15.78887,3.372241,0.694165,85.740654,-4.811719,0.038684,0.399613,,,,,,,,,,,,-8.410012,5.837624,-1.906095,50,5.629312,6.641412,-137.541852,-1.662886,-18.194622,33.089222,-24.036217,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,41a39efc-23fc-3283-8302-f0c87594303c,94.050017,,,8.842582,2.694169,3.478464,-0.694247,,,,z3lwlkb8,11/2/2025,26:24.7,2025-11-02T15:26:24.6708757-06:00,2025-11-02T21:26:24.6708757Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,b2f00ef1-627d-457a-9298-9439bb72ff89,54.13311,-138.53261,16.544611,5.668328,-0.943194,-12.018109,-2.113108,7.186195,-9.097311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,2025-11-02,3:26:48 PM,1,5,"Dathe, Dax",686590,Right,LSU_TIG,"Boykin, Luke ",1000097214,Right,SAM_BUL,Windup,6,Top,0,0,2,Slider,Slider,HitByPitch,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,85.117775,0.627713,-0.807099,2487.760856,154.077236,11:15,5.684285,2.152418,6.015433,-32.106033,5.308345,-1.058034,3.590322,1.316643,78.595072,-5.424768,-1.007082,0.440241,,,,,,,,,,,,0.328782,4.953104,-2.088742,50,5.718286,1.777066,-123.998583,0.441121,0.589406,22.750942,-27.859028,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,8a3b0340-f393-329e-82c7-ea114ca25dbc,85.075997,,,6.478473,2.648361,3.705645,-1.33825,,,,z3lwlkb8,11/2/2025,26:47.9,2025-11-02T15:26:47.8887392-06:00,2025-11-02T21:26:47.8887392Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,6001655f-f88f-4fb4-8706-0281026fc765,54.133409,-124.754665,11.375471,5.688242,1.36696,-13.929514,-2.147474,1.757478,0.294703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,2025-11-02,3:27:25 PM,2,1,"Dathe, Dax",686590,Right,LSU_TIG,"Dutton, Pierce",1000087967,Left,SAM_BUL,Stretch,6,Top,0,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,91.777827,-2.556372,-5.079317,2470.961558,230.858911,1:45,5.594423,2.185063,6.323736,-21.483168,11.259092,13.654678,1.448627,-1.366483,83.865888,-6.592009,-2.497423,0.411837,,,,,,,,,,,,-7.821665,8.318793,-1.820295,50,5.397162,11.40993,-133.044293,-6.613797,-15.978143,28.803292,-19.709745,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,e7ad6257-5bb7-3338-9d7a-cfcf5e78204b,91.455032,,,7.905678,7.844823,2.160619,1.065959,,,,z3lwlkb8,11/2/2025,27:25.4,2025-11-02T15:27:25.3954211-06:00,2025-11-02T21:27:25.3954211Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,b4f6cf85-59ea-40e2-a601-de9ff14f5ea3,54.134134,-133.936318,14.401646,5.592536,-6.003395,-9.854873,-2.181318,11.904765,-7.989072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,2025-11-02,3:27:42 PM,2,2,"Dathe, Dax",686590,Right,LSU_TIG,"Dutton, Pierce",1000087967,Left,SAM_BUL,Stretch,6,Top,0,1,0,Fastball,Fastball,InPlay,Undefined,GroundBall,Single,0,0,ReportType:HE|Version:1|Revision:0,92.616158,-2.100596,-3.696831,2623.77167,230.910094,1:45,5.599165,2.217886,6.200711,-19.152955,12.69892,14.206304,2.063366,-0.015188,85.072419,-5.704192,-1.01155,0.406199,98.726989,6.547156,4.186249,353.547056,109.720916,3.984978,7.857486,138.870416,137.420425,3.96659,1.134644,-7.672017,8.76775,-1.946816,50,5.432114,8.25595,-134.577748,-5.537269,-16.145889,27.802247,-18.27619,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,74b66438-9374-3670-a39a-de69d4f4c4ef,92.516154,6.047041,1.120588,7.520257,9.954219,2.867326,-0.172045,0.912113,2.079704,0.086959,z3lwlkb8,11/2/2025,27:41.9,2025-11-02T15:27:41.8547508-06:00,2025-11-02T21:27:41.8547508Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,a1314b9b-f8df-4e8b-b764-19ea745606a7,54.133277,-135.428944,13.901124,5.593078,-4.977723,-9.138095,-2.207148,8.750274,-8.072945,168.857113,-61.849664,151.838049,41.130414,-158.960708,214.623987,-169.416457,79.11622,-20.102915,2.127513,-6.70275,20.397349,27.890494,-101.348055,128.44456,-95.443035,41.151314,-9.310771,0.820133,-5.816487,13.562893,6.499264,-26.363559,36.566026,-29.485159,14.102681,-3.692111,0.406284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,2025-11-02,3:28:21 PM,3,1,"Dathe, Dax",686590,Right,LSU_TIG,"McDonald, Parker",1000107495,Right,SAM_BUL,Windup,6,Top,0,0,0,Sweeper,Sweeper,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,80.594125,0.875584,-2.710303,2853.744,63.155506,8:00,5.466579,2.358154,6.135085,-40.870199,1.800183,-17.079313,2.870027,-1.571692,73.362151,-6.86788,-5.955842,0.470148,,,,,,,,,,,,7.496681,3.484286,-2.14359,50,5.514375,5.997579,-117.130445,0.708464,11.694138,25.014919,-31.207489,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,cd37f823-356f-3546-87ff-6526f26178f9,79.840009,,,7.198621,18.013656,4.476947,0.008505,,,,z3lwlkb8,11/2/2025,28:21.0,2025-11-02T15:28:20.9891302-06:00,2025-11-02T21:28:20.9891302Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,63329fcb-cd31-4ca5-ab95-4946d45c98a3,54.13319,-118.009847,12.507459,5.470184,1.805566,-15.603745,-2.34721,5.586471,5.847069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,2025-11-02,3:28:36 PM,3,2,"Dathe, Dax",686590,Right,LSU_TIG,"McDonald, Parker",1000107495,Right,SAM_BUL,Windup,6,Top,0,1,0,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,84.139085,-0.389691,-2.325042,2652.079113,61.331556,8:00,5.687044,2.129167,6.179876,-36.781542,1.831028,-2.828815,2.262116,-0.254612,77.423596,-7.321695,-2.860911,0.447235,,,,,,,,,,,,0.796676,3.591141,-1.95243,50,5.640326,5.051134,-122.452933,-1.864623,1.379005,24.092945,-30.481399,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,29c6754c-e51b-3ccc-9fa0-c9d2616975d7,83.996739,,,6.690922,14.594502,3.732725,-0.386705,,,,z3lwlkb8,11/2/2025,28:36.4,2025-11-02T15:28:36.4128338-06:00,2025-11-02T21:28:36.4128338Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,743ec836-1e91-4b6a-9606-e00f34450cdd,54.13359,-123.263545,12.046473,5.68581,-0.83907,-15.2407,-2.121596,5.004737,0.689503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2025-11-02,3:28:51 PM,3,3,"Dathe, Dax",686590,Right,LSU_TIG,"McDonald, Parker",1000107495,Right,SAM_BUL,Windup,6,Top,0,1,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,84.80206,-0.326128,-0.719726,2718.973569,74.223809,8:30,5.662242,2.051576,6.259627,-36.260177,1.627294,-5.025733,2.339882,0.969152,78.13115,-7.162736,-1.672518,0.443016,,,,,,,,,,,,2.244008,3.427873,-1.995937,50,5.620996,1.694242,-123.538913,-1.729996,3.964744,24.139543,-30.654556,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,0e8af552-34be-33af-9898-9358e82bf753,84.917741,,,6.656803,2.838322,2.516149,-1.010337,,,,z3lwlkb8,11/2/2025,28:51.1,2025-11-02T15:28:51.0925441-06:00,2025-11-02T21:28:51.0925441Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,0b70a09d-accf-4c92-a40e-71da087ad61e,54.132785,-124.343838,12.069771,5.661641,-0.70783,-15.327278,-2.050227,1.562039,1.982372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,2025-11-02,3:29:08 PM,3,4,"Dathe, Dax",686590,Right,LSU_TIG,"McDonald, Parker",1000107495,Right,SAM_BUL,Windup,6,Top,0,2,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,86.05444,-1.678305,-4.762946,2658.797788,11.287633,6:30,5.623486,2.142688,6.396725,-36.59686,0.266067,-1.411252,1.030006,-2.364852,79.964407,-8.497868,-5.027956,0.436985,,,,,,,,,,,,-0.389296,3.044114,-1.800129,50,5.485504,10.452465,-124.960381,-4.725589,-0.70935,23.299521,-31.200803,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,9bb6c65e-ef94-3e54-8d69-3e5b21c558b1,86.305447,,,6.093706,6.230014,1.722117,1.94252,,,,z3lwlkb8,11/2/2025,29:08.2,2025-11-02T15:29:08.1660941-06:00,2025-11-02T21:29:08.1660941Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,c3fc093c-cb0d-4590-a1e2-a6c9de4bd40f,54.133579,-125.728747,11.64976,5.624378,-3.696657,-15.600401,-2.145213,10.475858,-0.354675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,2025-11-02,3:29:46 PM,3,5,"Dathe, Dax",686590,Right,LSU_TIG,"McDonald, Parker",1000107495,Right,SAM_BUL,Windup,6,Top,0,3,1,Sinker,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,92.521312,-1.546701,-2.490727,2586.712868,225.043564,1:30,5.545843,2.042786,6.330598,-23.537524,8.698422,15.692856,2.15995,1.055802,83.993288,-6.012838,0.501141,0.408641,,,,,,,,,,,,-8.241193,6.790004,-1.868763,50,5.422153,5.372667,-134.537684,-4.354947,-17.047145,31.823316,-22.616024,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,3355ec05-6c19-3893-8b91-b19f74224f1b,92.182154,,,8.522361,11.407091,3.127833,-1.024842,,,,z3lwlkb8,11/2/2025,29:46.2,2025-11-02T15:29:46.1903434-06:00,2025-11-02T21:29:46.1903434Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,d676321a-4318-4f7f-8f51-8635af46c307,54.134144,-135.51204,15.911658,5.544891,-3.662498,-11.308012,-2.041252,5.89461,-8.523572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.673643,,1.599168,,,,,-2.894127,5.804099,2.557525,,,,-189.0904,106.735213,-6.972273,-77.227824,72.59658,-15.560277,4.079626,-1.013849,0.127381,,,,,,,,
215,2025-11-02,3:30:02 PM,3,6,"Dathe, Dax",686590,Right,LSU_TIG,"McDonald, Parker",1000107495,Right,SAM_BUL,Windup,6,Top,0,3,2,Sinker,Sinker,InPlay,Undefined,GroundBall,Out,1,0,ReportType:HE|Version:1|Revision:0,92.87441,-1.680453,-4.487217,2599.495805,217.270288,1:15,5.641022,2.027123,6.415414,-24.960403,7.366497,22.188149,2.015825,-0.257116,83.641501,-6.42613,-0.248888,0.409217,30.553488,36.87987,7.467116,977.292443,,,,53.832574,16.386564,8.170984,1.614923,-12.024211,6.24174,-1.716894,50,5.50924,9.897159,-134.717919,-4.722212,-24.739826,33.845997,-23.789399,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,b5aa425b-c716-3e88-8a64-6f0ff82941df,92.193574,10.411519,0.456006,9.241646,12.607159,3.162858,0.107427,0.353617,-0.18612,0.713311,z3lwlkb8,11/2/2025,30:01.8,2025-11-02T15:30:01.7783646-06:00,2025-11-02T21:30:01.7783646Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,372f7f20-2a40-4eb6-8295-c899f765c3e0,54.134333,-135.752639,16.922998,5.642488,-3.994936,-11.894699,-2.031025,10.65349,-12.369913,180,-15.033691,37.197807,-1.331458,-2.053358,2.571514,-1.536603,0.491839,-0.07828,0.004339,-14.233983,37.854117,-4.031231,-24.654965,25.248846,-14.526857,4.629852,-0.715172,0.03488,-1.303483,4.875467,-0.174512,-0.269131,0.337045,-0.201401,0.064465,-0.01026,0.000569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,2025-11-02,3:30:37 PM,4,1,"Dathe, Dax",686590,Right,LSU_TIG,"Rosenthal, Braden",10108665,Left,SAM_BUL,Windup,6,Top,1,0,0,Fastball,Fastball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,93.859017,-1.624247,-4.222467,2576.3012,225.084567,1:30,5.715315,2.185383,6.432527,-16.001042,15.806218,17.84426,2.888857,-0.214986,83.809905,-4.681817,-0.803349,0.405915,,,,,,,,,,,,-9.936803,10.305057,-1.893329,50,5.592291,9.506254,-136.150217,-4.35904,-20.731828,36.337146,-15.103362,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,4f783b0e-ae65-3b3b-8ffa-855e3aa2c005,92.969361,,,10.061221,23.648943,4.427121,-0.413059,,,,z3lwlkb8,11/2/2025,30:37.5,2025-11-02T15:30:37.4647664-06:00,2025-11-02T21:30:37.4647664Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,76929360-75ea-44cb-b87b-f222c1a2ff64,54.132788,-137.248785,18.168573,5.717174,-3.902425,-7.551681,-2.190203,10.133033,-10.365914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.843626,,2.862882,,,,,-1.741481,6.252758,1.31746,,,,-311.028077,115.236351,-6.307623,-181.462213,106.047735,-14.874402,16.098042,-7.659427,0.959896,,,,,,,,
